Date,Price,Pid,Property_name,Area,Address,Neighboorhood
1/12/2021,125000000,G9218,5 bedroom Duplex for sale Lagos,Ikosi for,"Off Kayode Taiwo,Magodo GRA Ikosi Lagos",Ikosi
1/12/2021,180000000,G9206,5 bedroom House for sale Lekki Phase 1 Lekki Lagos,Lekki Phase,LEKKI PHASE 1 Lekki Phase 1 Lekki Lagos,Lekki
1/12/2021,48000000,G9205,7 bedroom House for sale Oshogun Alapere Kosofe/Ikosi Lagos,Alapere Kosofe,Lawal Oshogun Alapere Kosofe Ikosi Lagos,Alapere
1/12/2021,45000000,G9204,10 bedroom House for sale Oshogun Alapere Kosofe/Ikosi Lagos,Alapere Kosofe,Lawal Oshogun Alapere Kosofe Ikosi Lagos,Alapere
1/12/2021,45000000,G9201,3 bedroom Flat / Apartment for sale Mangoro Ikeja Lagos,Ikeja Mangoro,"Onipetesi by Punch Estate, Mangoro, Ikeja Lagos. Mangoro Ikeja Lagos",Ikeja
1/12/2021,45000000,"600,G9200",3 bedroom Flat / Apartment for sale Mangoro Ikeja Lagos,Ikeja Mangoro,"Onipetesi by Punch Estate, Mangoro Ikeja Lagos. Mangoro Ikeja Lagos",Ikeja
1/12/2021,296000000,"14782,G9194",14782.0 square meter Land for sale Oniru Estate Victoria Island Extension Victoria Island Lagos,VI Victoria,Oniru Estate Oniru Estate VI Extension VI Lagos,VI
1/12/2021,150000000,G7713,5 bedroom Duplex for sale Royal Garden Estate Ajah Ajah Lagos,Ajah Ajah,Royal Garden Estate Ajah Royal Garden Estate Ajah Ajah Lagos,Ajah
1/12/2021,50000000,E9671,4 bedroom House for sale Chevy View chevron Lekki Lagos,Lekki chevron,Chevy View Estate Chevy View Chevron Lekki Lagos,Lekki
1/12/2021,58000000,G9182,4 bedroom Duplex for sale chevy sub chevron Lekki Lagos,Lekki chevron,Aluko street chevy sub Chevron Lekki Lagos,Lekki
1/12/2021,25000000,G9181,4 bedroom Duplex for sale Victory Estate Magboro Magodo Isheri Ojodu Lagos,Ojo Isheri,Magboro Victory Estate Magboro Magodo Isheri Ojodu Lagos,Ojo
1/12/2021,7000000,E5207,3840.0 square meter Commercial Property for sale Sediworoko Town Monastery road Sangotedo Lagos,Sangotedo road,Behind CMB Sediworoko Town Monastery Road Sangotedo Lagos,Sangotedo
1/12/2021,2500000,E5199,640.0 square meter Land for sale Onishan Eputu Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Opposite Lakowe Lake Golf course Onishan Eputu Ibeju-Lekki Lagos,Ibeju-Lekki
1/12/2021,400000,E5241,2400000.0 square meter Commercial Property for sale Ketu Epe Road Epe Lagos,Epe Road,epe area Ketu Epe Road Epe Lagos,Epe
1/12/2021,20000000,E5249,3200.0 square meter Land for sale HFP EASTLINE SHOPPING COMPLEX Abraham adesanya estate Ajah Lagos,Ajah estate,"Hotel De Kajola Road, behind Icon of Grace HFP EASTLINE SHOPPING COMPLEX Abraham Adesanya Estate Ajah Lagos",Ajah
1/12/2021,12000000,"10,G8637",Land for sale Lekki Lagos,Lekki sale,"Awoyaya, Behind Coscharis Motors, Lekki Epe Expressway Lekki Lagos",Lekki
1/12/2021,79500000,G7936,3 bedroom Flat / Apartment for sale Parkview Estate Ikoyi Lagos,Ikoyi Estate,ikoyi Parkview Estate Ikoyi Lagos,Ikoyi
1/12/2021,150000000,G8566,5 bedroom Duplex for sale Pinnock Beach Estate Osapa london Lekki Lagos,Lekki london,Pinnock Beach Estate Pinnock Beach Estate Osapa London Lekki Lagos,Lekki
1/12/2021,120000000,G9176,House for sale CMD road Magodo Kosofe/Ikosi Lagos,Kosofe Kosofe,CMD road CMD road Magodo Kosofe Ikosi Lagos,Kosofe
1/12/2021,42000000,G8107,4 bedroom Duplex for sale Ajah environs Lagos,Ajah Ajah,Road 22 Ajah environs Lagos,Ajah
1/12/2021,38000000,G8032,3 bedroom Duplex for sale Ikota environs Ikota Lekki Lagos,Lekki Ikota,ologbo Ajawe Ikota environs Ikota Lekki Lagos,Lekki
1/12/2021,37000000,D0658,4 bedroom Duplex for sale Abijo Eputu Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Glamour Gardens Estate Abijo Eputu Ibeju-Lekki Lagos,Ibeju-Lekki
1/12/2021,16000000,G9168,687.0 square meter Land for sale Abraham adesanya estate Ajah Lagos,Ajah estate,University view estate Abraham Adesanya Estate Ajah Lagos,Ajah
1/12/2021,90000000,F7446,9 bedroom Duplex for sale Lasu - Igando Road Igando Ikotun/Igando Lagos,Igando Ikotun,Lasu Igando Road Lasu - Igando Road Igando Ikotun Igando Lagos,Igando
1/12/2021,15000000,G5845,Bungalow for sale Abule Egba Abule Egba Lagos,Abule-Egba Abule,Agbelekale Abule-Egba Abule-Egba Lagos,Abule-Egba
1/12/2021,18000000,G2182,40.0 square meter Land for sale Progressive Estate Berger Ojodu Lagos,Ojo Berger,Ojodu Abiodun Progressive Estate Berger Ojodu Lagos,Ojo
1/12/2021,17300000,E8818,3 bedroom Duplex for sale Awoyaya Ajah Lagos,Lekki Awoyaya,"Beside Greenspring Schools and Cosharis motors, Awoyaya, along Lekki-Epe expressway Awoyaya Ajah Lagos",Lekki
1/12/2021,59000000,G9160,650.0 square meter Bungalow for sale Off bode thomas Bode Thomas Surulere Lagos,Surulere Thomas,Off yusuf sanui. Off bode thomas Bode Thomas Surulere Lagos,Surulere
1/12/2021,35000000,"11,G9158",Flat / Apartment for sale Alaka/Iponri Surulere Lagos,Surulere Iponri,Costain Alaka Iponri Surulere Lagos,Surulere
1/12/2021,56000000,G9157,5 bedroom Bungalow for sale Off ogunsanya Bode Thomas Surulere Lagos,Surulere Thomas,On gbajumo Off ogunsanya Bode Thomas Surulere Lagos,Surulere
1/12/2021,60000000,G9154,Flat / Apartment for sale Amuwo Odofin Amuwo Odofin Lagos,Okota Amuwo,Okota Amuwo-Odofin Amuwo-Odofin Lagos,Okota
1/12/2021,20000000,G6923,3 bedroom Flat / Apartment for sale Badore Ajah Lagos,Ajah Badore,Royal palm mill estate Badore Ajah Lagos,Ajah
1/12/2021,49500000,G8443,6 bedroom Duplex for sale Chevron drive chevron Lekki Lagos,Lekki chevron,Chevron Chevron drive Chevron Lekki Lagos,Lekki
1/12/2021,600000000,E7930,10 bedroom Commercial Property for sale Sangotedo Abijo Ajah Lagos,Sangotedo Abijo,OPP. ABIJO GRA Sangotedo Abijo Ajah Lagos,Sangotedo
1/12/2021,62000000,F9824,5 bedroom Duplex for sale Ikota mega chicken Ikota Lekki Lagos,Lekki Ikota,Road 32 Ikota mega chicken Ikota Lekki Lagos,Lekki
1/12/2021,2500000000,G9142,2900.0 square meter Office Space for sale Allen Avenue Ikeja Lagos,Ikeja Avenue,"Off Allen Avenue, Ikeja Lagos Allen Avenue Ikeja Lagos",Ikeja
1/12/2021,20000000,G9141,644.0 square meter Land for sale Olokonla Ajah Lagos,Ajah Olokonla,Olokonla by Lagos Business School Olokonla Ajah Lagos,Ajah
1/12/2021,70000000,G9140,4 bedroom Duplex for sale Opebi Ikeja Lagos,Ikeja Opebi,Opebi Ikeja Lagos Opebi Ikeja Lagos,Ikeja
1/12/2021,30000000,G9139,4 bedroom Duplex for sale Greenland estate LBS Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,4th street Greenland estate Lbs Ibeju-Lekki Lagos,Ibeju-Lekki
1/12/2021,27000000,G9137,4 bedroom Bungalow for sale Odiagbon Sangotedo Ajah Lagos,Sangotedo Sangotedo,Opposite Fara park Odiagbon Sangotedo Ajah Lagos,Sangotedo
1/12/2021,80000000,G9135,5 bedroom Duplex for sale Opebi Ikeja Lagos,Ikeja Opebi,"Opebi, Ikeja Lagos. Opebi Ikeja Lagos",Ikeja
1/12/2021,80000000,G9133,3 bedroom Duplex for sale Allen Avenue Ikeja Lagos,Ikeja Avenue,Off Allen Avenue Ikeja Lagos Allen Avenue Ikeja Lagos,Ikeja
1/12/2021,90000000,G9131,3 bedroom Flat / Apartment for sale Allen Avenue Ikeja Lagos,Ikeja Avenue,"Off Allen Avenue, Ikeja Lagos Allen Avenue Ikeja Lagos",Ikeja
1/12/2021,75000000,G9121,3 bedroom Flat / Apartment for sale Victoria Island Extension Victoria Island Lagos,VI Victoria,Oniru VI Extension VI Lagos,VI
1/12/2021,1200000000,G9119,3 bedroom Flat / Apartment for sale Water front Ikoyi S.W Ikoyi Lagos,Ikoyi W,Off Ademola street Water front Ikoyi S.w Ikoyi Lagos,Ikoyi
1/12/2021,5000000,"10,G9117",10 bedroom Flat / Apartment for sale Ikoyi S.W Ikoyi Lagos,Ikoyi W,Off Ademola street Ikoyi S.w Ikoyi Lagos,Ikoyi
1/12/2021,90000000,G9114,5 bedroom Duplex for sale Magodo-Shangisha Kosofe/Ikosi Lagos,Kosofe Kosofe,"GRA PHASE 2, Magodo Shangisha Kosofe Ikosi Lagos",Kosofe
1/12/2021,80000000,G9113,5 bedroom Duplex for sale Magodo Isheri Ojodu Lagos,Ojo Isheri,GRA phase 1 Magodo Isheri Ojodu Lagos,Ojo
1/12/2021,200000000,G9112,5 bedroom Duplex for sale Magodo-Shangisha Kosofe/Ikosi Lagos,Kosofe Kosofe,"GRA PHASE 2, Magodo Shangisha Kosofe Ikosi Lagos",Kosofe
1/12/2021,140000000,G9111,5 bedroom Duplex for sale Magodo-Shangisha Kosofe/Ikosi Lagos,Kosofe Kosofe,"GRA PHASE 2, Magodo Shangisha Kosofe Ikosi Lagos",Kosofe
1/12/2021,100000000,G9110,3 bedroom Duplex for sale Magodo Isheri Ojodu Lagos,Ojo Isheri,GRA phase 1 Magodo Isheri Ojodu Lagos,Ojo
1/12/2021,120000000,G9109,4 bedroom Duplex for sale Magodo-Shangisha Kosofe/Ikosi Lagos,Kosofe Kosofe,"GRA PHASE 2, Magodo Shangisha Kosofe Ikosi Lagos",Kosofe
1/12/2021,80000000,G9108,3 bedroom Flat / Apartment for sale Magodo-Shangisha Kosofe/Ikosi Lagos,Kosofe Kosofe,"GRA PHASE 2, Magodo Shangisha Kosofe Ikosi Lagos",Kosofe
1/12/2021,60000000,G9107,4 bedroom Duplex for sale Magodo Isheri Ojodu Lagos,Ojo Isheri,GRA phase 1 Magodo Isheri Ojodu Lagos,Ojo
1/12/2021,200000000,G9103,5 bedroom Duplex for sale Magodo-Shangisha Kosofe/Ikosi Lagos,Kosofe Kosofe,"GRA PHASE 2, Magodo Shangisha Kosofe Ikosi Lagos",Kosofe
1/12/2021,180000000,G9101,"5 bedroom Duplex for sale GRA, Ikeja Lagos",Ikeja GRA,"ikeja GRA, Ikeja Lagos",Ikeja
1/12/2021,220000000,G9100,5 bedroom Duplex for sale Magodo-Shangisha Kosofe/Ikosi Lagos,Kosofe Kosofe,"GRA PHASE 2, Magodo Shangisha Kosofe Ikosi Lagos",Kosofe
1/12/2021,29000000,"10,G9070","10 bedroom Commercial Property for sale Ogijo,Ikorodu Ikorodu Ikorodu Lagos",Ikorodu Ikorodu,"Ilara Town Via Ogijo Ogijo,Ikorodu Ikorodu Ikorodu Lagos",Ikorodu
1/12/2021,28000000,G9067,9 bedroom House for sale Ebute igbogbo road Ebute Ikorodu Lagos,Ikorodu Ebute,Off gbogbo road Ebute igbogbo road Ebute Ikorodu Lagos,Ikorodu
1/12/2021,125000000,G9065,4 bedroom Duplex for sale Maryland Shonibare Estate Maryland Lagos,Maryland Estate,Maryland Maryland Shonibare Estate Maryland Lagos,Maryland
1/12/2021,8000000,G0868,600.0 square meter Land for sale ABRAHAM ADESANYA Ogombo Ajah Lagos,VI Ogombo,ORANGEVILLE ROAD ABRAHAM ADESANYA Ogombo Ajah Lagos,VI
1/12/2021,40000000,G9061,4 bedroom Duplex for sale . Lekki Phase 1 Lekki Lagos,Lekki Phase,Along Orchid Hotel Road . Lekki Phase 1 Lekki Lagos,Lekki
1/12/2021,50000000,G9060,"1296.0 square meter Land for sale okota,lagos Ago palace Okota Lagos",Okota palace,"Dr fasheun avenue okota,lagos Ago Palace Okota Lagos",Okota
1/12/2021,30000000,G8109,3 bedroom Bungalow for sale Thomas street- Thomas estate Ajah Lagos,Ajah estate,Johnson Olu street Thomas street- Thomas Estate Ajah Lagos,Ajah
1/12/2021,36000000,G9056,4 bedroom Duplex for sale Lafiaji Lekki Phase 1 Lekki Lagos,Lekki Phase,Victoria Creset Estate. Lafiaji Lekki Phase 1 Lekki Lagos,Lekki
1/12/2021,70000000,G9053,"5 bedroom Duplex for sale ADMIRALTY HOUSE , LEKKI-PHASE ONE Lekki Phase 1 Lekki Lagos",Lekki Phase,"THE STREET BEFORE ADMIRALTY HOUSE, LEKKI-PHASE ONE ADMIRALTY HOUSE , LEKKI-PHASE ONE Lekki Phase 1 Lekki Lagos",Lekki
1/12/2021,600000,"50,G9046",600.0 square meter Land for sale Folu Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,orimedu Folu Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
1/12/2021,8000000000,"100,G8954",Land for sale Ogudu Ogudu Lagos,Ogudu Ogudu,Ogudu Ogudu Ogudu Lagos,Ogudu
1/12/2021,35000000,G9039,Flat / Apartment for sale Ogba Bus-stop Ogba Lagos,Ogba stop,Ogba Bus Stop Ogba Lagos,Ogba
1/12/2021,35000000,G9038,4 bedroom Duplex for sale Lekki Expressway chevron Lekki Lagos,Lekki chevron,Km39 Lekki-Epe Expressway Lekki Expressway Chevron Lekki Lagos,Lekki
1/12/2021,160000000,G9030,4 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,Lekki Phase,Lekki Lekki Phase 1 Lekki Lagos,Lekki
1/12/2021,12000000,G9027,Land for sale Sangotedo Ajah Lagos,Sangotedo Sangotedo,Okidon Sangotedo Ajah Lagos,Sangotedo
1/12/2021,40000000,G9023,5 bedroom Duplex for sale Ikate Lekki Phase 1 Lekki Lagos,Lekki Phase,Meadow Hall RD Ikate Lekki Phase 1 Lekki Lagos,Lekki
1/12/2021,35000000,G4121,4 bedroom Duplex for sale Berger Ojodu Lagos,Ojo Berger,progressive Estate Berger Ojodu Lagos,Ojo
1/12/2021,130000000,F9414,2 bedroom Flat / Apartment for sale Magodo Isheri Ojodu Lagos,Ojo Isheri,Magodo isheri phase 1 Magodo Isheri Ojodu Lagos,Ojo
1/12/2021,42000000,G4120,5 bedroom Duplex for sale Berger Ojodu Lagos,Ojo Berger,progressive Estate Berger Ojodu Lagos,Ojo
1/12/2021,12000000,F7905,3 bedroom Bungalow for sale Akute Yakoyo/Alagbole Ojodu Lagos,Ojo Alagbole,Olambe Akute Yakoyo Alagbole Ojodu Lagos,Ojo
1/12/2021,25000000,F7901,3 bedroom Bungalow for sale Berger Ojodu Lagos,Ojo Berger,Ojodu Abiodun Berger Ojodu Lagos,Ojo
1/12/2021,65000000,"400,F5249",5 bedroom Duplex for sale Isheri North Ojodu Lagos,Ojo North,OPIC Estate Isheri North Ojodu Lagos,Ojo
1/12/2021,110000000,B4329,"5 bedroom Flat / Apartment for sale Olowora, Berger Ojodu Lagos",Ojo Berger,"Omole Phase 2, Olowora, Berger Ojodu Lagos",Ojo
1/12/2021,40000000,B1851,"5 bedroom Duplex for sale Ojodu Abiodun, Berger Ojodu Lagos",Ojo Berger,"Adigboluja street, Ojodu Abiodun, Berger Ojodu Lagos",Ojo
1/12/2021,42000000,F7898,5 bedroom Duplex for sale Berger Ojodu Lagos,Ojo Berger,Ojodu Abiodun Berger Ojodu Lagos,Ojo
1/12/2021,95000000,G9015,5 bedroom Duplex for sale Phase1 Ikate Lekki Lagos,Lekki Ikate,Whitesand Street Phase1 Ikate Lekki Lagos,Lekki
1/12/2021,57000000,F5758,4 bedroom Duplex for sale Abiola Court 4 Agungi Lekki Lagos,Lekki Agungi,Agungi Abiola Court 4 Agungi Lekki Lagos,Lekki
1/12/2021,100000000,G8740,4 bedroom Duplex for sale tarred road Ikate Lekki Lagos,Lekki Ikate,Gbamgbala tarred road Ikate Lekki Lagos,Lekki
1/12/2021,50000000,G9007,4 bedroom Duplex for sale chevron Lekki Lagos,Lekki chevron,"Lekki,Epe Expressway Chevron Lekki Lagos",Lekki
1/12/2021,17000000,G9006,"3 bedroom Bungalow for sale Federal Site & Services Estate, Aboru Iyana Ipaja Ipaja Lagos",Ipaja Ipaja,"Block 59 Plot 1424, FHE Aboru Federal Site & Services Estate, Aboru Iyana Ipaja Ipaja Lagos",Ipaja
1/12/2021,65000000,G9002,4 bedroom Flat / Apartment for sale Babs Animashaun Surulere Lagos,Surulere Animashaun,"Day Spring Garden at Census Close off Babs Animashaun Street Surulere, Lagos. Babs Animashaun Surulere Lagos",Surulere
1/12/2021,5000000,G8479,600.0 square meter Land for sale bogije Awoyaya Ajah Lagos,Ajah Awoyaya,bogije bogije Awoyaya Ajah Lagos,Ajah
1/12/2021,40000000,G8999,4 bedroom Duplex for sale sangotedo Sangotedo Ajah Lagos,Sangotedo Sangotedo,Peninsula Garden estate sangotedo Sangotedo Ajah Lagos,Sangotedo
1/12/2021,30000000,G8997,10 bedroom Duplex for sale LBS Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Onosa road Lbs Ibeju-Lekki Lagos,Ibeju-Lekki
1/12/2021,3500000,G8994,2 bedroom Bungalow for sale Ita Oluwo Ikorodu Ikorodu Lagos,Ikorodu Ikorodu,Agbede Ita Oluwo Ikorodu Ikorodu Lagos,Ikorodu
1/12/2021,120000000,G8990,4 bedroom Duplex for sale Maryland Ikeja GRA Ikeja Lagos,Maryland GRA,Esugbayi street Maryland Ikeja Gra Ikeja Lagos,Maryland
1/12/2021,65000000,"710,D3890",710.0 square meter Land for sale Surulere Surulere Lagos,Surulere Surulere,Lawanson road Surulere Surulere Lagos,Surulere
1/12/2021,130000000,G5318,5 bedroom Duplex for sale Shomolu Shomolu Lagos,Shomolu Shomolu,Ihuntayi street off palace road oniru Shomolu Shomolu Lagos,Shomolu
1/12/2021,200000000,G8970,1000.0 square meter Commercial Property for sale Iju Agege Lagos,Agege Iju,Fagba Iju Agege Lagos,Agege
1/12/2021,170000000,"11,D6048",10 bedroom Duplex for sale OGUDU-GRA Ogudu Ogudu Lagos,Ogudu Ogudu,"Jemibewon Street Off Alhaji Adekunle bisi street, ogudu gra OGUDU-GRA Ogudu Ogudu Lagos",Ogudu
1/12/2021,61000000,G8955,4 bedroom Duplex for sale Osapa london Lekki Lagos,Lekki london,Osapa Osapa London Lekki Lagos,Lekki
1/12/2021,410000000,G8965,7 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,Lekki Phase,Christ avenue street lekki phase one Lekki Phase 1 Lekki Lagos,Lekki
1/12/2021,330000000,G8964,3 bedroom House for sale Ikoyi Old Ikoyi Ikoyi Lagos,Ikoyi Ikoyi,IKOYI Ikoyi Old Ikoyi Ikoyi Lagos,Ikoyi
1/12/2021,34000000,G8961,4 bedroom Duplex for sale Elegushi Ikate Lekki Lagos,Lekki Ikate,Meadow Hall Road Elegushi Ikate Lekki Lagos,Lekki
1/12/2021,600000,G8959,600.0 square meter Land for sale Okun Folu LaCampaigne Tropicana Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Akodo Ise Okun Folu Lacampaigne Tropicana Ibeju-Lekki Lagos,Ibeju-Lekki
1/12/2021,400000,F6893,668.0 square meter Land for sale Agric Ikorodu Lagos,Ikorodu Agric,Agbowa Agric Ikorodu Lagos,Ikorodu
1/12/2021,98000000,G5946,5 bedroom Duplex for sale Ikota Villa Estate VGC Ajah Lagos,Ajah VGC,Ikota Villa Estate Road Ikota Villa Estate Vgc Ajah Lagos,Ajah
1/12/2021,150000000,G8945,4 bedroom Duplex for sale Ikeja GRA Ikeja Lagos,Ikeja GRA,Oduduwa Street Ikeja Gra Ikeja Lagos,Ikeja
1/12/2021,190000000,G8943,5 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,Lekki Phase,Off From Way Lekki Phase 1 Lekki Lagos,Lekki
1/12/2021,2500000000,G3940,14650.0 square meter Commercial Property for sale Acme road Ogba Lagos,Ogba road,Acme Road Ogba Ikeja Lagos State Acme Road Ogba Lagos,Ogba
1/12/2021,9500000,G8935,500.0 square meter Land for sale Bogije LBS Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Urban Bogije Lbs Ibeju-Lekki Lagos,Ibeju-Lekki
1/12/2021,50000000,G8915,5 bedroom Duplex for sale Oke-Agbe Estate Berger Ojodu Lagos,Ojo Berger,Ojodu-Abiodun Oke-Agbe Estate Berger Ojodu Lagos,Ojo
1/12/2021,49000000,F7733,6 bedroom Duplex for sale off chevron drive chevron Lekki Lagos,Lekki chevron,Along alternative route off chevron drive Chevron Lekki Lagos,Lekki
1/12/2021,300000000,"1000,m2,G8899",4 bedroom House for sale Harmony eclave Adeniyi Jones Ikeja Lagos,Ikeja Jones,Estate Harmony eclave Adeniyi Jones Ikeja Lagos,Ikeja
1/12/2021,250000000,G8874,5 bedroom Duplex for sale Lekki Lekki Phase 1 Lekki Lagos,Lekki Phase,Lekki Lekki Lekki Phase 1 Lekki Lagos,Lekki
1/12/2021,150000000,A5256,"5 bedroom Duplex for sale Gra, Ikeja GRA Ikeja Lagos",Ikeja GRA," Ladoke Akintola Street, Gra, Ikeja Gra Ikeja Lagos",Ikeja
1/12/2021,15000000,F2052,4 bedroom Bungalow for sale Eputu Eputu Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Chief Moshood Adebayo Road Eputu Eputu Ibeju-Lekki Lagos,Ibeju-Lekki
1/12/2021,500000000,G5398,5 bedroom House for sale 1004 1004 Victoria Island Lagos,VI Victoria,Balarabe Musa cresent 1004 1004 VI Lagos,VI
1/12/2021,500000000,G5395,Commercial Property for sale Industrial Estate . Ilupeju industrial estate Ilupeju Lagos,Ilupeju estate,Industrial Avenue Industrial Estate . Ilupeju Industrial Estate Ilupeju Lagos,Ilupeju
1/12/2021,11000000,G8849,House for sale igboelerin Okokomaiko Ojo Lagos,Ojo Okokomaiko,Adetokunbo street igboelerin Okokomaiko Ojo Lagos,Ojo
1/12/2021,60000000,G8848,2 bedroom Flat / Apartment for sale Lekki Phase 1 Lekki Lagos,Lekki Phase,Off Admiralty Way Lekki Phase 1 Lekki Lagos,Lekki
1/12/2021,45000000,G8833,3 bedroom Flat / Apartment for sale Osolo way Isolo Lagos,Isolo way,Adekunle Street Osolo Way Isolo Lagos,Isolo
1/12/2021,800000000,D9850,6000.0 square meter Land for sale Oshodi Expressway Oshodi Lagos,Oshodi Expressway,oshodi-apapa expressway Oshodi Expressway Oshodi Lagos,Oshodi
1/12/2021,65000000,D8149,4 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,Lekki Phase,"Prince Kalu Street, Lekki Phase 1 Lekki Lagos",Lekki
1/12/2021,16500000,F7024,820.0 square meter Land for sale VgC Lekki Ilaje Lekki Lagos,Lekki Ilaje,Mobil Estate Road VgC Lekki Ilaje Lekki Lagos,Lekki
1/12/2021,4500000,F6358,300.0 square meter Land for sale SHOPRITE Monastery Road Sangotedo Ajah Lagos,Ajah Sangotedo,Ajah Lekki Lagos SHOPRITE Monastery Road Sangotedo Ajah Lagos,Ajah
1/12/2021,130000000,"400,G8832",4 bedroom Duplex for sale Ogudu GRA Ogudu Lagos,Ogudu GRA,Ogudu G.R.A Ogudu Gra Ogudu Lagos,Ogudu
1/12/2021,250000000,D0277,10 bedroom Office Space for sale Awolowo Road Obafemi Awolowo Way Ikeja Lagos,Ikeja Way,Computer Village Awolowo Road Obafemi Awolowo Way Ikeja Lagos,Ikeja
1/12/2021,65000000,G8829,3 bedroom Duplex for sale Lekki Phase 1 Lekki Phase 1 Lekki Lagos,Lekki Phase,Off Ayinde Akinmade street Lekki Phase 1 Lekki Phase 1 Lekki Lagos,Lekki
1/12/2021,270000,G8828,Land for sale Lekki Phase 1 Lekki Lagos,Lekki Phase,Lekki phase 1 Lekki Phase 1 Lekki Lagos,Lekki
1/12/2021,90000000,G8827,4 bedroom Duplex for sale Ogudu GRA Ogudu Lagos,Ogudu GRA,Ogudu G.R.A Ogudu Gra Ogudu Lagos,Ogudu
1/12/2021,180000000,"30,G8825",10 bedroom Commercial Property for sale Amuwo Odofin Amuwo Odofin Lagos,Amuwo-Odofin Amuwo,Abiodun Lawson Crescent Amuwo-Odofin Amuwo-Odofin Lagos,Amuwo-Odofin
1/12/2021,4200000,G8821,400.0 square meter Land for sale Free Trade Zone Ibeju-Lekki Lagos,Lekki Ibeju,", Lekki Epe Expressway, Eleju Ibeju, Lekki Local Government Area of Lagos State Free Trade Zone Ibeju-Lekki Lagos",Lekki
1/12/2021,210000,G8814,"10000.0 square meter Land for sale Illasan, Lekki - Ajah Expressway Lekki Phase 1 Lekki Lagos",Lekki Phase,"ILLASAN, Lekki-Ajah Expressway Illasan, Lekki - Ajah Expressway Lekki Phase 1 Lekki Lagos",Lekki
1/12/2021,2000000,E5217,Land for sale Baba Adissa Alatise Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Gbarada Town Baba Adissa Alatise Ibeju-Lekki Lagos,Ibeju-Lekki
1/12/2021,35000000,E6701,"10 bedroom Commercial Property for sale Hiltop Estate, Ikorodu Ikorodu Lagos",Ikorodu Ikorodu,"Governor Mudasiru Street Hiltop Estate, Ikorodu Ikorodu Lagos",Ikorodu
1/12/2021,20000000,E5944,3 bedroom Commercial Property for sale Ibeju Town Eleko Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Araromi Road Ibeju Town Eleko Ibeju-Lekki Lagos,Ibeju-Lekki
1/12/2021,120000000,E6910,6 bedroom Duplex for sale Close to Thomas Estate Thomas estate Ajah Lagos,Ajah estate,"Victory Estate, Ajah Close to Thomas Estate Thomas Estate Ajah Lagos",Ajah
1/12/2021,55000000,F4459,5 bedroom Duplex for sale Sangotedo Crown Estate Ajah Lagos,Ajah Estate,Ajah Sangotedo Crown Estate Ajah Lagos,Ajah
1/12/2021,35000000,E6909,5 bedroom Duplex for sale behind Gioni Estate Lakowe Ajah Lagos,Ajah Lakowe,opp Lakowe-Lake Golf Country Estate behind Gioni Estate Lakowe Ajah Lagos,Ajah
1/12/2021,40000000,E6911,4 bedroom Duplex for sale Splash Sangotedo Ajah Lagos,Sangotedo Sangotedo,behind Amaldor Hotel Splash Sangotedo Ajah Lagos,Sangotedo
